"","TRANS DATE","BILLING GROSS AMT","MERCHANT NAME","CARD NUMBER","TRANS CAC CODE 1","TRANS CAC DESC 1","TRANS CAC CODE 2","TRANS CAC DESC 2","Directorate","month"
"9980",2020-09-03,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9981",2020-09-03,54.98,"toolstation ltd","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9982",2020-09-03,23.93,"screwfix dir ltd","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9983",2020-09-04,119.99,"halfords on line","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9984",2020-09-05,139.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9985",2020-09-08,7.6,"ms simply food - ssp","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9986",2020-09-08,19.47,"bella italia","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9987",2020-09-09,5.1,"co op group food","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9988",2020-09-09,102.75,"post office counter","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9989",2020-09-09,306.98,"halfords 0411","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9990",2020-09-13,7.99,"amazon primew39hc0se5 am","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9991",2020-09-15,8.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9992",2020-09-16,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9993",2020-09-16,336.08,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9994",2020-09-17,91.98,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9995",2020-09-17,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9996",2020-09-17,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9997",2020-09-17,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9998",2020-09-17,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"9999",2020-09-17,7.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10000",2020-09-17,11.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10001",2020-09-16,58.99,"amazon.co.uk3k9l80je5 am","************6387","H0M0","Relocn&RecruitIncent","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10002",2020-09-18,34.74,"parcelforce wl","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10003",2020-09-18,34.74,"parcelforce wl","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10004",2020-09-18,22.98,"amazon.co.uku64t57065 am","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10005",2020-09-21,231.08,"copnor bridge mot centr","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10006",2020-09-22,70.11,"amazon.co.ukv51nh5pd5 am","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10007",2020-09-23,22.5,"post office counter","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10008",2020-09-23,11.14,"post office counter","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10009",2020-09-23,75,"delta by marriott milton","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10010",2020-09-24,14.7,"delta by marriott milton","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10011",2020-09-26,20.99,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10012",2020-09-27,799,"currys","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10013",2020-09-29,5.57,"post office counter","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10014",2020-09-29,13.29,"amznmktplace","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10015",2020-09-29,10.4,"canva 02828-","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10016",2020-09-30,12,"tesco stores 5223","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10017",2020-09-30,188,"hol inn birm city","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10018",2020-09-30,15.65,"dragon inn","************6387","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10019",2020-10-01,3.01,"ringgo","************6387","K080","Vehicle OthrunCosts","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10020",2020-10-01,60.65,"las iguanas","************6387","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10021",2020-10-01,2.85,"hol inn birm city","************6387","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10022",2020-10-01,10.5,"tesco stores 5223","************6387","L220","Purchases Food","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10023",2020-09-14,97.84,"welcome break","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10024",2020-09-14,90,"doubletree hotels","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10025",2020-09-16,210.75,"doubletree hotels","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10026",2020-09-28,15.17,"sumup  dominos pizza g","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10027",2020-09-28,13.68,"sumup  dominos pizza g","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10028",2020-09-28,207,"premier inn","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10029",2020-09-29,53.65,"the mast and rigging","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10030",2020-09-29,7.08,"asda stores 4794","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10031",2020-09-29,4.57,"asda stores 4794","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10032",2020-09-29,4,"premier inn","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10033",2020-09-30,13.95,"tesco stores - 5942","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10034",2020-09-30,5.4,"premier inn","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10035",2020-10-01,15,"post office counter","************3170","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10036",2020-09-23,88.2,"mfg kings norton","************0057","K020","Vehicle Fuel","RHFD7","Northfield CBH04 Neigh C'taker","NEIGHBOURHOODS","2020-09"
"10037",2020-09-03,31.25,"selco trading ctr","************3949","J030","Bldg RM Departmental","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10038",2020-09-03,13.47,"amazon.co.ukfd5208qm5 am","************3949","L100","Equip Operational","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10039",2020-09-09,95.76,"cable and wholesale su","************3949","J310","Other Fix&Fittings","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10040",2020-09-17,37.98,"amznmktplace","************3949","L100","Equip Operational","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10041",2020-09-24,47.58,"selco trading ctr","************3949","J030","Bldg RM Departmental","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10042",2020-09-24,44.8,"selco trading ctr","************3949","J030","Bldg RM Departmental","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10043",2020-10-01,11.99,"amznmktplace","************3949","L100","Equip Operational","RLBCC","Alexander Stadium","NEIGHBOURHOODS","2020-09"
"10044",2020-09-24,40.13,"tesco pay at pump 4203","************9331","K020","Vehicle Fuel","RHEE7","Ladywood CBH05 Neigh C'takers","NEIGHBOURHOODS","2020-09"
"10045",2020-09-29,83.14,"tesco pay at pump 4203","************9331","K020","Vehicle Fuel","RHEE7","Ladywood CBH05 Neigh C'takers","NEIGHBOURHOODS","2020-09"
"10046",2020-09-15,90,"doubletree hotels","************5635","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10047",2020-09-28,51.85,"villagio","************5635","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10048",2020-09-28,62,"premier inn","************5635","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10049",2020-09-28,97,"premier inn","************5635","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10050",2020-09-29,97,"premier inn","************5635","H0R0","Conference Fees Subs UK","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10051",2020-09-30,35.96,"premier inn","************5635","M900","Hospitality","RUF0F","Illegal Money Lending T Stds Comm Inv.","NEIGHBOURHOODS","2020-09"
"10052",2020-09-03,172,"www.innkeeperslodg","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10053",2020-09-04,450,"fact","************9474","X0A0","In Year Credits","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10054",2020-09-09,338.56,"travelodge gb0000","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10055",2020-09-14,350,"hotel on booking.com","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10056",2020-09-21,195,"the bournbrook inn","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10057",2020-09-21,195,"the bournbrook inn","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10058",2020-09-25,96.86,"travelodge gb0000","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10059",2020-09-25,163,"hotel on booking.com","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10060",2020-09-28,34.66,"travelodge gb0000","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10061",2020-09-28,30,"the strawberry bank hotel","************9474","M900","Hospitality","RHFN1","Northfield Cont/HLB","NEIGHBOURHOODS","2020-09"
"10062",2020-09-09,202.56,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10063",2020-09-10,3.43,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10064",2020-09-15,210.1,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10065",2020-09-16,26.4,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10066",2020-09-17,67.54,"shell penhale","************3179","K020","Vehicle Fuel","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10067",2020-09-21,43.8,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10068",2020-09-21,25.14,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10069",2020-09-22,662.4,"yesss electrical","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10070",2020-09-21,31.13,"primetools","************3179","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10071",2020-09-24,10.54,"adi-gardiner ltd","************3179","J310","Other Fix&Fittings","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10072",2020-09-25,1.99,"screwfix direct","************3179","J030","Bldg RM Departmental","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10073",2020-09-24,23.82,"nutters fastenings","************3179","L100","Equip Operational","RLBMC","Technical Unit","NEIGHBOURHOODS","2020-09"
"10074",2020-09-23,86.56,"amazon.co.ukcq9l21em5 am","************5154","L100","Equip Operational","RUA11","Coroners Newton Street General","NEIGHBOURHOODS","2020-09"
"10075",2020-09-30,338.21,"www.hycom.co.uk","************5154","J030","Bldg RM Departmental","RUA01","Central Mortuary Newton Street General","NEIGHBOURHOODS","2020-09"
"10076",2020-10-01,48.93,"amazon.co.uk863rz2xv5","************5154","L080","Mat'l Raw/Drct","RUA11","Coroners Newton Street General","NEIGHBOURHOODS","2020-09"
"10077",2020-09-04,76.27,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10078",2020-09-04,104.13,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10079",2020-09-04,88.7,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10080",2020-09-04,36.31,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10081",2020-09-04,77.21,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10082",2020-09-04,92.17,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10083",2020-09-07,81.4,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10084",2020-09-07,76.2,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10085",2020-09-07,82.83,"foley service station","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10086",2020-09-08,69.89,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10087",2020-09-09,63,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10088",2020-09-09,78.35,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10089",2020-09-14,84.24,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10090",2020-09-14,86.23,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10091",2020-09-17,63,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10092",2020-09-17,109.2,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10093",2020-09-17,77.77,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10094",2020-09-18,46.86,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10095",2020-09-18,92,"applegreen kingstanding","************6941","K020","Vehicle Fuel","RLMC4","BPN Perry Barr - GM","NEIGHBOURHOODS","2020-09"
"10096",2020-09-10,41.23,"tesco pay at pump 3953","************0730","K020","Vehicle Fuel","RLMC3","BPN Erdington - GM","NEIGHBOURHOODS","2020-09"
"10097",2020-09-17,41.46,"applegreen kingstanding","************0730","K020","Vehicle Fuel","RLMC3","BPN Erdington - GM","NEIGHBOURHOODS","2020-09"
"10098",2020-09-24,37.24,"applegreen kingstanding","************0730","K020","Vehicle Fuel","RLMC3","BPN Erdington - GM","NEIGHBOURHOODS","2020-09"
"10099",2020-09-28,72.4,"applegreen kingstanding","************0730","K020","Vehicle Fuel","RLMC3","BPN Erdington - GM","NEIGHBOURHOODS","2020-09"
"10100",2020-09-04,79.54,"applegreen kingstanding","************0714","K020","Vehicle Fuel","RLMC2","BPN Sutton Coldfield - GM","NEIGHBOURHOODS","2020-09"
